Match_ID,Player,Team,Runs,Balls,Strike_Rate,Wickets,Venue
M02417,KL Rahul,LSG,80,42,190.48,0,Chinnaswamy
M02418,Rohit Sharma,MI,49,17,288.24,0,Chinnaswamy
M02419,Jasprit Bumrah,MI,23,13,176.92,0,Chepauk
M02420,Rohit Sharma,MI,23,22,104.55,3,Chinnaswamy
M02421,Ravindra Jadeja,CSK,24,26,92.31,1,Wankhede
M02422,Ravindra Jadeja,CSK,55,27,203.7,1,Chepauk
M02423,Ruturaj Gaikwad,CSK,35,27,129.63,1,Wankhede
M02424,Ruturaj Gaikwad,CSK,45,22,204.55,0,Chepauk
M02425,Virat Kohli,RCB,48,15,320.0,3,Eden Gardens
M02426,Jasprit Bumrah,MI,10,35,28.57,1,Chepauk
M02427,Surya Kumar Yadav,MI,29,20,145.0,0,Wankhede
M02428,Shubman Gill,GT,16,10,160.0,0,Chinnaswamy
M02429,KL Rahul,LSG,42,31,135.48,0,Chepauk
M02430,Virat Kohli,RCB,38,22,172.73,0,Wankhede
M02431,Surya Kumar Yadav,MI,13,28,46.43,1,Chepauk
M02432,Shubman Gill,GT,6,35,17.14,1,Wankhede
M02433,Rohit Sharma,MI,69,28,246.43,1,Chepauk
M02434,Shubman Gill,GT,31,39,79.49,1,Wankhede
M02435,Jasprit Bumrah,MI,1,41,2.44,1,Chinnaswamy
M02436,KL Rahul,LSG,32,10,320.0,0,Wankhede
M02437,Ravindra Jadeja,CSK,2,32,6.25,2,Chepauk
M02438,KL Rahul,LSG,74,41,180.49,1,Wankhede
M02439,Rohit Sharma,MI,55,22,250.0,2,Eden Gardens
M02440,Ravindra Jadeja,CSK,59,6,983.33,0,Chepauk
M02441,Virat Kohli,RCB,29,34,85.29,2,Wankhede
M02442,Rohit Sharma,MI,36,26,138.46,1,Chepauk
M02443,KL Rahul,LSG,63,13,484.62,1,Chinnaswamy
M02444,Ruturaj Gaikwad,CSK,1,43,2.33,0,Chinnaswamy
M02445,KL Rahul,LSG,65,15,433.33,0,Eden Gardens
M02446,Ravindra Jadeja,CSK,49,10,490.0,0,Chinnaswamy
M02447,Ravindra Jadeja,CSK,1,28,3.57,2,Eden Gardens
M02448,Shubman Gill,GT,12,18,66.67,0,Wankhede
M02449,Virat Kohli,RCB,9,22,40.91,0,Wankhede
M02450,Ruturaj Gaikwad,CSK,53,38,139.47,1,Eden Gardens
M02451,Ravindra Jadeja,CSK,82,11,745.45,1,Eden Gardens
M02452,Ravindra Jadeja,CSK,40,43,93.02,0,Eden Gardens
M02453,Shubman Gill,GT,32,30,106.67,3,Eden Gardens
M02454,KL Rahul,LSG,54,31,174.19,0,Wankhede
M02455,Rohit Sharma,MI,72,30,240.0,0,Chepauk
M02456,Jasprit Bumrah,MI,57,45,126.67,2,Chinnaswamy
M02457,Jasprit Bumrah,MI,46,28,164.29,0,Chepauk
M02458,KL Rahul,LSG,0,24,0.0,1,Chinnaswamy
M02459,Surya Kumar Yadav,MI,20,37,54.05,1,Eden Gardens
M02460,Jasprit Bumrah,MI,8,38,21.05,0,Chinnaswamy
M02461,Ravindra Jadeja,CSK,24,27,88.89,1,Chinnaswamy
M02462,Surya Kumar Yadav,MI,41,17,241.18,1,Chepauk
M02463,Ravindra Jadeja,CSK,32,25,128.0,1,Eden Gardens
M02464,Rohit Sharma,MI,38,27,140.74,0,Eden Gardens
M02465,Surya Kumar Yadav,MI,14,33,42.42,0,Wankhede
M02466,Surya Kumar Yadav,MI,39,9,433.33,1,Wankhede
M02467,Rohit Sharma,MI,49,24,204.17,2,Chepauk
M02468,Surya Kumar Yadav,MI,31,20,155.0,1,Chinnaswamy
M02469,KL Rahul,LSG,41,36,113.89,1,Wankhede
M02470,Shubman Gill,GT,38,23,165.22,3,Chinnaswamy
M02471,Ruturaj Gaikwad,CSK,56,29,193.1,0,Chinnaswamy
M02472,KL Rahul,LSG,28,26,107.69,1,Chepauk
M02473,Shubman Gill,GT,38,17,223.53,1,Chinnaswamy
M02474,Ruturaj Gaikwad,CSK,36,19,189.47,1,Chepauk
M02475,Virat Kohli,RCB,46,26,176.92,0,Chinnaswamy
M02476,Jasprit Bumrah,MI,39,21,185.71,2,Eden Gardens
M02477,Jasprit Bumrah,MI,62,23,269.57,1,Chinnaswamy
M02478,Jasprit Bumrah,MI,17,22,77.27,0,Wankhede
M02479,Ruturaj Gaikwad,CSK,54,23,234.78,1,Eden Gardens
M02480,Ruturaj Gaikwad,CSK,32,20,160.0,0,Wankhede
M02481,Shubman Gill,GT,52,29,179.31,0,Eden Gardens
M02482,Virat Kohli,RCB,37,20,185.0,1,Eden Gardens
M02483,Ruturaj Gaikwad,CSK,35,32,109.38,1,Chepauk
M02484,Jasprit Bumrah,MI,5,25,20.0,0,Eden Gardens
M02485,Jasprit Bumrah,MI,12,16,75.0,1,Eden Gardens
M02486,Ruturaj Gaikwad,CSK,48,32,150.0,3,Chepauk
M02487,Ravindra Jadeja,CSK,16,8,200.0,2,Eden Gardens
M02488,Ravindra Jadeja,CSK,0,37,0.0,1,Chinnaswamy
M02489,Shubman Gill,GT,57,53,107.55,2,Chinnaswamy
M02490,Ravindra Jadeja,CSK,77,38,202.63,1,Wankhede
M02491,Shubman Gill,GT,21,7,300.0,0,Chepauk
M02492,Shubman Gill,GT,71,36,197.22,0,Chinnaswamy
M02493,Ravindra Jadeja,CSK,53,26,203.85,0,Chinnaswamy
M02494,Ravindra Jadeja,CSK,12,17,70.59,0,Chepauk
M02495,Ruturaj Gaikwad,CSK,44,27,162.96,0,Eden Gardens
M02496,Surya Kumar Yadav,MI,55,43,127.91,3,Wankhede
M02497,Virat Kohli,RCB,0,24,0.0,1,Wankhede
M02498,Shubman Gill,GT,32,11,290.91,0,Wankhede
M02499,Rohit Sharma,MI,56,9,622.22,2,Chinnaswamy
M02500,Ruturaj Gaikwad,CSK,3,15,20.0,0,Eden Gardens
M02501,KL Rahul,LSG,14,25,56.0,0,Chepauk
M02502,Ravindra Jadeja,CSK,26,12,216.67,1,Chinnaswamy
M02503,Virat Kohli,RCB,5,21,23.81,0,Eden Gardens
M02504,Ravindra Jadeja,CSK,51,4,1275.0,0,Chinnaswamy
M02505,Rohit Sharma,MI,18,28,64.29,0,Chepauk
M02506,Shubman Gill,GT,43,37,116.22,1,Eden Gardens
M02507,Ruturaj Gaikwad,CSK,77,15,513.33,0,Chinnaswamy
M02508,KL Rahul,LSG,30,15,200.0,0,Chepauk
M02509,Surya Kumar Yadav,MI,2,8,25.0,0,Chinnaswamy
M02510,KL Rahul,LSG,11,7,157.14,3,Wankhede
M02511,Jasprit Bumrah,MI,37,23,160.87,1,Wankhede
M02512,Virat Kohli,RCB,70,33,212.12,0,Chepauk
M02513,Shubman Gill,GT,37,29,127.59,2,Wankhede
M02514,Ruturaj Gaikwad,CSK,14,36,38.89,1,Eden Gardens
M02515,Jasprit Bumrah,MI,8,14,57.14,0,Chinnaswamy
M02516,Shubman Gill,GT,90,29,310.34,3,Eden Gardens
M02517,KL Rahul,LSG,46,21,219.05,1,Chinnaswamy
M02518,Rohit Sharma,MI,36,22,163.64,1,Wankhede
M02519,Surya Kumar Yadav,MI,16,21,76.19,1,Chinnaswamy
M02520,Ruturaj Gaikwad,CSK,69,41,168.29,0,Chepauk
M02521,Surya Kumar Yadav,MI,42,1,4200.0,2,Wankhede
M02522,Ravindra Jadeja,CSK,2,14,14.29,0,Chinnaswamy
M02523,Jasprit Bumrah,MI,19,21,90.48,0,Eden Gardens
M02524,Surya Kumar Yadav,MI,25,22,113.64,1,Wankhede
M02525,Ruturaj Gaikwad,CSK,53,18,294.44,0,Wankhede
M02526,Shubman Gill,GT,41,36,113.89,0,Wankhede
M02527,Rohit Sharma,MI,31,22,140.91,0,Wankhede
M02528,Ravindra Jadeja,CSK,3,20,15.0,1,Wankhede
M02529,Rohit Sharma,MI,46,18,255.56,0,Chinnaswamy
M02530,Jasprit Bumrah,MI,36,10,360.0,0,Eden Gardens
M02531,Jasprit Bumrah,MI,55,28,196.43,1,Wankhede
M02532,Shubman Gill,GT,74,12,616.67,3,Chepauk
M02533,Surya Kumar Yadav,MI,36,26,138.46,0,Chepauk
M02534,Ravindra Jadeja,CSK,0,30,0.0,0,Wankhede
M02535,Rohit Sharma,MI,49,1,4900.0,0,Wankhede
M02536,Jasprit Bumrah,MI,34,21,161.9,1,Chinnaswamy
M02537,Jasprit Bumrah,MI,21,12,175.0,3,Chepauk
M02538,Ravindra Jadeja,CSK,64,27,237.04,2,Chepauk
M02539,Shubman Gill,GT,35,28,125.0,0,Eden Gardens
M02540,Jasprit Bumrah,MI,0,3,0.0,0,Chepauk
M02541,KL Rahul,LSG,57,22,259.09,1,Chepauk
M02542,Ruturaj Gaikwad,CSK,0,15,0.0,0,Wankhede
M02543,Surya Kumar Yadav,MI,18,26,69.23,2,Chepauk
M02544,KL Rahul,LSG,0,39,0.0,2,Chinnaswamy
M02545,Ruturaj Gaikwad,CSK,39,27,144.44,0,Eden Gardens
M02546,Rohit Sharma,MI,49,8,612.5,0,Wankhede
M02547,Ravindra Jadeja,CSK,89,35,254.29,1,Chinnaswamy
M02548,Ruturaj Gaikwad,CSK,39,40,97.5,0,Wankhede
M02549,KL Rahul,LSG,46,28,164.29,1,Chinnaswamy
M02550,Rohit Sharma,MI,12,16,75.0,1,Chinnaswamy
M02551,Shubman Gill,GT,26,14,185.71,0,Eden Gardens
M02552,KL Rahul,LSG,18,24,75.0,0,Eden Gardens
M02553,KL Rahul,LSG,28,22,127.27,1,Wankhede
M02554,KL Rahul,LSG,96,21,457.14,0,Wankhede
M02555,KL Rahul,LSG,38,18,211.11,0,Wankhede
M02556,Ruturaj Gaikwad,CSK,52,23,226.09,0,Eden Gardens
M02557,Jasprit Bumrah,MI,32,32,100.0,0,Eden Gardens
M02558,Rohit Sharma,MI,50,42,119.05,3,Eden Gardens
M02559,Ruturaj Gaikwad,CSK,56,28,200.0,3,Wankhede
M02560,Virat Kohli,RCB,9,37,24.32,3,Eden Gardens
M02561,KL Rahul,LSG,49,11,445.45,0,Eden Gardens
M02562,Shubman Gill,GT,65,29,224.14,1,Chinnaswamy
M02563,Shubman Gill,GT,56,50,112.0,2,Chinnaswamy
M02564,Rohit Sharma,MI,3,42,7.14,0,Chinnaswamy
M02565,Shubman Gill,GT,36,42,85.71,0,Chepauk
M02566,Rohit Sharma,MI,76,23,330.43,1,Chinnaswamy
M02567,Surya Kumar Yadav,MI,20,17,117.65,1,Wankhede
M02568,Virat Kohli,RCB,8,27,29.63,2,Wankhede
M02569,Rohit Sharma,MI,42,42,100.0,1,Eden Gardens
M02570,Ruturaj Gaikwad,CSK,29,22,131.82,0,Chinnaswamy
M02571,KL Rahul,LSG,0,26,0.0,0,Wankhede
M02572,Virat Kohli,RCB,54,11,490.91,1,Chinnaswamy
M02573,Ravindra Jadeja,CSK,48,20,240.0,2,Chinnaswamy
M02574,Rohit Sharma,MI,11,38,28.95,3,Chepauk
M02575,Shubman Gill,GT,27,25,108.0,0,Eden Gardens
M02576,Ruturaj Gaikwad,CSK,0,30,0.0,1,Wankhede
M02577,Shubman Gill,GT,45,42,107.14,3,Wankhede
M02578,Surya Kumar Yadav,MI,46,37,124.32,2,Wankhede
M02579,Surya Kumar Yadav,MI,0,32,0.0,0,Chinnaswamy
M02580,Rohit Sharma,MI,66,13,507.69,0,Wankhede
M02581,Virat Kohli,RCB,25,33,75.76,3,Wankhede
M02582,Surya Kumar Yadav,MI,96,23,417.39,0,Chepauk
M02583,Ravindra Jadeja,CSK,44,29,151.72,3,Wankhede
M02584,Surya Kumar Yadav,MI,27,32,84.38,0,Chinnaswamy
M02585,Shubman Gill,GT,29,36,80.56,0,Wankhede
M02586,Surya Kumar Yadav,MI,38,1,3800.0,0,Chepauk
M02587,KL Rahul,LSG,27,31,87.1,1,Wankhede
M02588,Shubman Gill,GT,29,21,138.1,3,Eden Gardens
M02589,Ruturaj Gaikwad,CSK,0,21,0.0,1,Chepauk
M02590,Ruturaj Gaikwad,CSK,40,26,153.85,1,Wankhede
M02591,Shubman Gill,GT,69,20,345.0,3,Chinnaswamy
M02592,Virat Kohli,RCB,60,21,285.71,1,Chinnaswamy
M02593,Ravindra Jadeja,CSK,45,19,236.84,1,Eden Gardens
M02594,Surya Kumar Yadav,MI,48,22,218.18,0,Wankhede
M02595,Surya Kumar Yadav,MI,44,24,183.33,1,Chinnaswamy
M02596,Virat Kohli,RCB,31,23,134.78,0,Chinnaswamy
M02597,Surya Kumar Yadav,MI,0,32,0.0,1,Wankhede
M02598,KL Rahul,LSG,51,22,231.82,1,Chepauk
M02599,Ruturaj Gaikwad,CSK,45,2,2250.0,1,Chinnaswamy
M02600,Rohit Sharma,MI,19,4,475.0,3,Chinnaswamy
M02601,Surya Kumar Yadav,MI,25,32,78.12,1,Eden Gardens
M02602,Surya Kumar Yadav,MI,4,23,17.39,1,Chinnaswamy
M02603,KL Rahul,LSG,21,31,67.74,0,Chinnaswamy
M02604,Shubman Gill,GT,7,22,31.82,3,Chinnaswamy
M02605,Shubman Gill,GT,34,29,117.24,0,Chinnaswamy
M02606,Shubman Gill,GT,67,23,291.3,2,Wankhede
M02607,Rohit Sharma,MI,11,20,55.0,3,Chepauk
M02608,KL Rahul,LSG,43,21,204.76,0,Chepauk
M02609,Ravindra Jadeja,CSK,18,20,90.0,1,Chepauk
M02610,KL Rahul,LSG,63,27,233.33,1,Chinnaswamy
M02611,Shubman Gill,GT,21,22,95.45,3,Wankhede
M02612,KL Rahul,LSG,4,34,11.76,2,Eden Gardens
M02613,Jasprit Bumrah,MI,30,24,125.0,0,Wankhede
M02614,Shubman Gill,GT,79,13,607.69,0,Chinnaswamy
M02615,Rohit Sharma,MI,66,21,314.29,0,Eden Gardens
M02616,Surya Kumar Yadav,MI,34,18,188.89,0,Chepauk
M02617,Shubman Gill,GT,56,9,622.22,0,Chinnaswamy
M02618,Ruturaj Gaikwad,CSK,34,21,161.9,0,Chinnaswamy
M02619,KL Rahul,LSG,38,17,223.53,1,Chinnaswamy
M02620,Virat Kohli,RCB,0,33,0.0,3,Eden Gardens
M02621,Virat Kohli,RCB,76,22,345.45,0,Eden Gardens
M02622,Surya Kumar Yadav,MI,39,31,125.81,0,Chinnaswamy
M02623,Virat Kohli,RCB,38,38,100.0,3,Chinnaswamy
M02624,Virat Kohli,RCB,32,21,152.38,3,Chinnaswamy
M02625,Virat Kohli,RCB,51,48,106.25,0,Chinnaswamy
M02626,Ravindra Jadeja,CSK,31,20,155.0,2,Chinnaswamy
M02627,Jasprit Bumrah,MI,38,34,111.76,3,Chepauk
M02628,Ravindra Jadeja,CSK,67,26,257.69,2,Eden Gardens
M02629,Surya Kumar Yadav,MI,28,17,164.71,3,Eden Gardens
M02630,Ravindra Jadeja,CSK,5,31,16.13,0,Chinnaswamy
M02631,Shubman Gill,GT,16,30,53.33,0,Chinnaswamy
M02632,Rohit Sharma,MI,16,16,100.0,0,Eden Gardens
M02633,Ruturaj Gaikwad,CSK,14,19,73.68,0,Chinnaswamy
M02634,KL Rahul,LSG,18,26,69.23,3,Chepauk
M02635,Virat Kohli,RCB,31,32,96.88,0,Chepauk
M02636,Rohit Sharma,MI,38,19,200.0,3,Chepauk
M02637,Virat Kohli,RCB,32,31,103.23,1,Chepauk
M02638,Ravindra Jadeja,CSK,93,28,332.14,0,Chinnaswamy
M02639,Shubman Gill,GT,43,1,4300.0,0,Wankhede
M02640,Ruturaj Gaikwad,CSK,32,27,118.52,3,Chepauk
M02641,KL Rahul,LSG,0,26,0.0,0,Chepauk
M02642,Rohit Sharma,MI,23,18,127.78,0,Chepauk
M02643,Jasprit Bumrah,MI,113,23,491.3,0,Wankhede
M02644,Ruturaj Gaikwad,CSK,45,14,321.43,1,Eden Gardens
M02645,KL Rahul,LSG,30,27,111.11,1,Wankhede
M02646,Surya Kumar Yadav,MI,19,35,54.29,1,Chepauk
M02647,Rohit Sharma,MI,57,29,196.55,3,Chepauk
M02648,Jasprit Bumrah,MI,9,7,128.57,1,Eden Gardens
M02649,Shubman Gill,GT,53,18,294.44,2,Chepauk
M02650,Ruturaj Gaikwad,CSK,74,29,255.17,3,Eden Gardens
M02651,Ravindra Jadeja,CSK,72,33,218.18,0,Chinnaswamy
M02652,KL Rahul,LSG,21,23,91.3,1,Chinnaswamy
M02653,Jasprit Bumrah,MI,17,27,62.96,1,Chepauk
M02654,Surya Kumar Yadav,MI,0,15,0.0,0,Eden Gardens
M02655,Surya Kumar Yadav,MI,51,29,175.86,0,Eden Gardens
M02656,Jasprit Bumrah,MI,28,27,103.7,0,Chepauk
M02657,Ravindra Jadeja,CSK,21,37,56.76,1,Chinnaswamy
M02658,KL Rahul,LSG,54,30,180.0,0,Eden Gardens
M02659,Surya Kumar Yadav,MI,16,45,35.56,2,Eden Gardens
M02660,Surya Kumar Yadav,MI,18,27,66.67,0,Eden Gardens
M02661,Ravindra Jadeja,CSK,24,50,48.0,0,Chepauk
M02662,Jasprit Bumrah,MI,67,22,304.55,1,Eden Gardens
M02663,Ruturaj Gaikwad,CSK,1,17,5.88,1,Chepauk
M02664,Surya Kumar Yadav,MI,0,20,0.0,1,Eden Gardens
M02665,Rohit Sharma,MI,9,29,31.03,2,Eden Gardens
M02666,Ruturaj Gaikwad,CSK,27,15,180.0,2,Chinnaswamy
M02667,Jasprit Bumrah,MI,11,21,52.38,0,Chinnaswamy
M02668,Ravindra Jadeja,CSK,27,4,675.0,0,Chepauk
M02669,KL Rahul,LSG,25,7,357.14,1,Chepauk
M02670,Virat Kohli,RCB,19,21,90.48,3,Chepauk
M02671,Ruturaj Gaikwad,CSK,26,28,92.86,1,Chinnaswamy
M02672,Virat Kohli,RCB,31,23,134.78,0,Wankhede
M02673,Shubman Gill,GT,23,21,109.52,0,Wankhede
M02674,Jasprit Bumrah,MI,30,28,107.14,3,Chepauk
M02675,KL Rahul,LSG,30,33,90.91,0,Wankhede
M02676,Virat Kohli,RCB,21,20,105.0,0,Chinnaswamy
M02677,Jasprit Bumrah,MI,14,27,51.85,3,Eden Gardens
M02678,Shubman Gill,GT,58,28,207.14,1,Chepauk
M02679,Virat Kohli,RCB,21,36,58.33,1,Chinnaswamy
M02680,Shubman Gill,GT,40,23,173.91,1,Chinnaswamy
M02681,Jasprit Bumrah,MI,9,33,27.27,0,Eden Gardens
M02682,Ravindra Jadeja,CSK,0,37,0.0,0,Chepauk
M02683,Virat Kohli,RCB,69,19,363.16,0,Chepauk
M02684,Ravindra Jadeja,CSK,62,23,269.57,0,Wankhede
M02685,Rohit Sharma,MI,37,24,154.17,0,Eden Gardens
M02686,Ruturaj Gaikwad,CSK,0,12,0.0,1,Wankhede
M02687,Ravindra Jadeja,CSK,55,30,183.33,0,Chinnaswamy
M02688,Ravindra Jadeja,CSK,0,24,0.0,0,Chinnaswamy
M02689,Virat Kohli,RCB,36,10,360.0,0,Chepauk
M02690,KL Rahul,LSG,15,39,38.46,0,Wankhede
M02691,Jasprit Bumrah,MI,58,32,181.25,0,Wankhede
M02692,Surya Kumar Yadav,MI,19,33,57.58,0,Wankhede
M02693,Shubman Gill,GT,45,33,136.36,0,Eden Gardens
M02694,KL Rahul,LSG,16,21,76.19,0,Chepauk
M02695,Surya Kumar Yadav,MI,22,25,88.0,1,Wankhede
M02696,KL Rahul,LSG,40,31,129.03,2,Chepauk
M02697,KL Rahul,LSG,0,20,0.0,1,Wankhede
M02698,Ruturaj Gaikwad,CSK,70,27,259.26,0,Chepauk
M02699,KL Rahul,LSG,54,19,284.21,0,Wankhede
M02700,Ruturaj Gaikwad,CSK,0,28,0.0,1,Chepauk
M02701,Shubman Gill,GT,41,20,205.0,1,Chepauk
M02702,Jasprit Bumrah,MI,39,18,216.67,0,Chinnaswamy
M02703,Jasprit Bumrah,MI,11,14,78.57,2,Chepauk
M02704,Virat Kohli,RCB,24,18,133.33,1,Eden Gardens
M02705,Ruturaj Gaikwad,CSK,47,25,188.0,1,Eden Gardens
M02706,Shubman Gill,GT,26,31,83.87,0,Wankhede
M02707,Surya Kumar Yadav,MI,48,19,252.63,2,Wankhede
M02708,Surya Kumar Yadav,MI,35,33,106.06,2,Wankhede
M02709,Virat Kohli,RCB,20,13,153.85,1,Eden Gardens
M02710,Surya Kumar Yadav,MI,65,26,250.0,1,Chinnaswamy
M02711,Rohit Sharma,MI,38,27,140.74,1,Chinnaswamy
M02712,Surya Kumar Yadav,MI,0,20,0.0,3,Eden Gardens
M02713,Shubman Gill,GT,12,26,46.15,1,Wankhede
M02714,Surya Kumar Yadav,MI,21,5,420.0,2,Eden Gardens
M02715,Virat Kohli,RCB,60,14,428.57,3,Eden Gardens
M02716,Rohit Sharma,MI,15,20,75.0,0,Wankhede
M02717,Virat Kohli,RCB,19,19,100.0,3,Eden Gardens
M02718,KL Rahul,LSG,31,32,96.88,1,Chinnaswamy
M02719,Rohit Sharma,MI,53,29,182.76,0,Chepauk
M02720,Jasprit Bumrah,MI,28,31,90.32,2,Eden Gardens
M02721,Surya Kumar Yadav,MI,22,21,104.76,0,Wankhede
M02722,Rohit Sharma,MI,44,50,88.0,3,Eden Gardens
M02723,Surya Kumar Yadav,MI,72,15,480.0,1,Eden Gardens
M02724,Virat Kohli,RCB,22,9,244.44,0,Chinnaswamy
M02725,KL Rahul,LSG,20,23,86.96,1,Chepauk
M02726,Jasprit Bumrah,MI,0,9,0.0,0,Chinnaswamy
M02727,Surya Kumar Yadav,MI,76,8,950.0,1,Chinnaswamy
M02728,Ravindra Jadeja,CSK,16,19,84.21,0,Wankhede
M02729,Rohit Sharma,MI,54,22,245.45,3,Wankhede
M02730,Surya Kumar Yadav,MI,0,21,0.0,3,Eden Gardens
M02731,Virat Kohli,RCB,72,26,276.92,1,Chepauk
M02732,Jasprit Bumrah,MI,0,29,0.0,0,Wankhede
M02733,KL Rahul,LSG,71,28,253.57,0,Wankhede
M02734,Rohit Sharma,MI,57,12,475.0,2,Chinnaswamy
M02735,KL Rahul,LSG,40,22,181.82,0,Eden Gardens
M02736,Surya Kumar Yadav,MI,25,44,56.82,2,Wankhede
M02737,Shubman Gill,GT,3,17,17.65,2,Chepauk
M02738,Virat Kohli,RCB,31,1,3100.0,1,Wankhede
M02739,Jasprit Bumrah,MI,23,21,109.52,0,Eden Gardens
M02740,Surya Kumar Yadav,MI,48,27,177.78,1,Chepauk
M02741,Ravindra Jadeja,CSK,55,20,275.0,0,Chepauk
M02742,Virat Kohli,RCB,5,29,17.24,0,Eden Gardens
M02743,Jasprit Bumrah,MI,0,29,0.0,0,Chinnaswamy
M02744,Rohit Sharma,MI,38,23,165.22,1,Eden Gardens
M02745,Ravindra Jadeja,CSK,67,25,268.0,1,Wankhede
M02746,Rohit Sharma,MI,22,20,110.0,0,Eden Gardens
M02747,Ruturaj Gaikwad,CSK,49,28,175.0,0,Eden Gardens
M02748,Rohit Sharma,MI,14,42,33.33,1,Wankhede
M02749,KL Rahul,LSG,31,16,193.75,0,Chinnaswamy
M02750,Surya Kumar Yadav,MI,40,23,173.91,0,Chepauk
M02751,KL Rahul,LSG,2,28,7.14,0,Chepauk
M02752,Surya Kumar Yadav,MI,88,31,283.87,2,Eden Gardens
M02753,Virat Kohli,RCB,52,32,162.5,3,Eden Gardens
M02754,Surya Kumar Yadav,MI,5,21,23.81,1,Eden Gardens
M02755,Ravindra Jadeja,CSK,53,36,147.22,0,Wankhede
M02756,Surya Kumar Yadav,MI,57,35,162.86,0,Chepauk
M02757,Surya Kumar Yadav,MI,27,25,108.0,0,Chinnaswamy
M02758,Shubman Gill,GT,4,21,19.05,0,Eden Gardens
M02759,Virat Kohli,RCB,0,20,0.0,0,Wankhede
M02760,Rohit Sharma,MI,39,22,177.27,1,Chepauk
M02761,Jasprit Bumrah,MI,53,26,203.85,2,Wankhede
M02762,Surya Kumar Yadav,MI,40,25,160.0,0,Chepauk
M02763,Rohit Sharma,MI,47,19,247.37,0,Chinnaswamy
M02764,Ruturaj Gaikwad,CSK,82,20,410.0,0,Chepauk
M02765,Surya Kumar Yadav,MI,48,22,218.18,3,Chinnaswamy
M02766,Jasprit Bumrah,MI,8,26,30.77,3,Eden Gardens
M02767,Surya Kumar Yadav,MI,44,33,133.33,1,Chepauk
M02768,Surya Kumar Yadav,MI,9,23,39.13,3,Wankhede
M02769,Ravindra Jadeja,CSK,46,17,270.59,1,Chepauk
M02770,KL Rahul,LSG,16,24,66.67,0,Chinnaswamy
M02771,Ravindra Jadeja,CSK,50,23,217.39,0,Wankhede
M02772,Surya Kumar Yadav,MI,77,45,171.11,2,Chepauk
M02773,Ruturaj Gaikwad,CSK,45,3,1500.0,0,Chepauk
M02774,Jasprit Bumrah,MI,87,21,414.29,3,Chinnaswamy
M02775,KL Rahul,LSG,35,29,120.69,0,Wankhede
M02776,Ruturaj Gaikwad,CSK,59,15,393.33,3,Wankhede
M02777,KL Rahul,LSG,36,35,102.86,0,Eden Gardens
M02778,Shubman Gill,GT,38,29,131.03,3,Eden Gardens
M02779,Surya Kumar Yadav,MI,19,7,271.43,1,Eden Gardens
M02780,Surya Kumar Yadav,MI,0,25,0.0,0,Chepauk
M02781,Rohit Sharma,MI,4,59,6.78,2,Eden Gardens
M02782,Rohit Sharma,MI,6,7,85.71,0,Chepauk
M02783,KL Rahul,LSG,34,25,136.0,0,Eden Gardens
M02784,Ruturaj Gaikwad,CSK,1,29,3.45,3,Wankhede
M02785,Shubman Gill,GT,40,40,100.0,0,Chepauk
M02786,Rohit Sharma,MI,31,31,100.0,2,Eden Gardens
M02787,Surya Kumar Yadav,MI,60,18,333.33,1,Chepauk
M02788,Rohit Sharma,MI,28,21,133.33,0,Eden Gardens
M02789,Ruturaj Gaikwad,CSK,72,20,360.0,0,Chinnaswamy
M02790,Jasprit Bumrah,MI,42,22,190.91,0,Eden Gardens
M02791,Surya Kumar Yadav,MI,39,27,144.44,1,Wankhede
M02792,Ravindra Jadeja,CSK,40,21,190.48,0,Chinnaswamy
M02793,Ruturaj Gaikwad,CSK,20,38,52.63,2,Chinnaswamy
M02794,Surya Kumar Yadav,MI,36,32,112.5,3,Eden Gardens
M02795,Ruturaj Gaikwad,CSK,38,21,180.95,2,Chinnaswamy
M02796,Surya Kumar Yadav,MI,35,55,63.64,1,Chinnaswamy
M02797,Jasprit Bumrah,MI,19,5,380.0,1,Wankhede
M02798,Ravindra Jadeja,CSK,0,16,0.0,2,Wankhede
M02799,Jasprit Bumrah,MI,23,22,104.55,0,Eden Gardens
M02800,Surya Kumar Yadav,MI,57,29,196.55,1,Wankhede
M02801,Shubman Gill,GT,55,43,127.91,0,Chepauk
M02802,Rohit Sharma,MI,53,29,182.76,0,Wankhede
M02803,Surya Kumar Yadav,MI,27,23,117.39,2,Chepauk
M02804,Rohit Sharma,MI,40,30,133.33,3,Chinnaswamy
M02805,Ruturaj Gaikwad,CSK,59,21,280.95,1,Chinnaswamy
M02806,Ravindra Jadeja,CSK,54,30,180.0,0,Chinnaswamy
M02807,Jasprit Bumrah,MI,45,15,300.0,0,Wankhede
M02808,KL Rahul,LSG,21,29,72.41,3,Chinnaswamy
M02809,Virat Kohli,RCB,0,11,0.0,2,Eden Gardens
M02810,KL Rahul,LSG,45,30,150.0,3,Wankhede
M02811,Virat Kohli,RCB,17,21,80.95,0,Eden Gardens
M02812,Rohit Sharma,MI,0,17,0.0,0,Eden Gardens
M02813,Surya Kumar Yadav,MI,44,23,191.3,1,Wankhede
M02814,Jasprit Bumrah,MI,30,12,250.0,2,Chinnaswamy
M02815,Rohit Sharma,MI,37,27,137.04,2,Wankhede
M02816,KL Rahul,LSG,28,18,155.56,1,Chinnaswamy
M02817,Surya Kumar Yadav,MI,20,34,58.82,0,Chepauk
M02818,Surya Kumar Yadav,MI,23,31,74.19,0,Eden Gardens
